date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:24:33	391596/391596	---M--	200	added ('OK')	image/jpeg	etag:%22630e14db-5f9ac%22	https://asparagus.ae/storage/system/items/95nPzIW3SulXKcZQMf38ZmaTug05Pe6TpbKIGljQ.jpg	asparagus.ae/storage/system/items/95nPzIW3SulXKcZQMf38ZmaTug05Pe6TpbKIGljQ.jpg	(from https://asparagus.ae/ar/menu/snack/toasted-grilled-halloumi)
03:24:34	175470/175470	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:33%20GMT	https://asparagus.ae/ar/menu/snack/mozarrella-sticks	asparagus.ae/ar/menu/snack/mozarrella-sticks.html	(from https://asparagus.ae/ar/menu/snack/toasted-grilled-halloumi)
03:24:34	77466/77466	---M--	200	added ('OK')	image/jpeg	etag:%2262fe56ab-12e9a%22	https://asparagus.ae/storage/system/items/SmvHbqM43tRBq0hfIWG9o4XSRIT4vgKKFSdnXSMC.jpg	asparagus.ae/storage/system/items/SmvHbqM43tRBq0hfIWG9o4XSRIT4vgKKFSdnXSMC.jpg	(from https://asparagus.ae/ar/menu/snack/toasted-grilled-halloumi)
03:24:37	1752049/1752049	---M--	200	added ('OK')	image/jpeg	etag:%22623f73a8-1abbf1%22	https://asparagus.ae/images/slider/category_slider.jpg	asparagus.ae/images/slider/category_slider.jpg	(from https://asparagus.ae/ar/menu)
03:24:37	317755/317755	---M--	200	added ('OK')	image/jpeg	etag:%22623f73a8-4d93b%22	https://asparagus.ae/images/slider/category_slider_m.jpg	asparagus.ae/images/slider/category_slider_m.jpg	(from https://asparagus.ae/ar/menu)
03:24:39	145510/145510	---M--	200	added ('OK')	image/jpeg	etag:%22627b3982-23866%22	https://asparagus.ae/images/auth_m.jpg	asparagus.ae/images/auth_m.jpg	(from https://asparagus.ae/ar/login)
03:24:39	348197/348197	---M--	200	added ('OK')	image/jpeg	etag:%22627b3982-55025%22	https://asparagus.ae/images/auth.jpg	asparagus.ae/images/auth.jpg	(from https://asparagus.ae/ar/login)
03:24:40	191917/191917	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:39%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/lamb-burguer	asparagus.ae/en/menu/burger-and-sandwiches/lamb-burguer.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:41	176193/176193	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:40%20GMT	https://asparagus.ae/ar/menu/burger-and-sandwiches/halloumi-club-sandwich	asparagus.ae/ar/menu/burger-and-sandwiches/halloumi-club-sandwich.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:42	177656/177656	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:41%20GMT	https://asparagus.ae/ar/menu/burger-and-sandwiches/beef-quesadilla	asparagus.ae/ar/menu/burger-and-sandwiches/beef-quesadilla.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:43	279033/279033	---M--	200	added ('OK')	image/jpeg	etag:%2262fa762a-441f9%22	https://asparagus.ae/storage/system/items/YS0pNXPIqzpi0FmDhY9L2uxqAgxr7uerF2nwYg6Z.jpg	asparagus.ae/storage/system/items/YS0pNXPIqzpi0FmDhY9L2uxqAgxr7uerF2nwYg6Z.jpg	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:44	177576/177576	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:43%20GMT	https://asparagus.ae/ar/menu/burger-and-sandwiches/egg-and-spinach-quesadilla	asparagus.ae/ar/menu/burger-and-sandwiches/egg-and-spinach-quesadilla.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:45	209370/209370	---M--	200	added ('OK')	image/jpeg	etag:%2262fbc210-331da%22	https://asparagus.ae/storage/system/items/POgPBGQH2ncabtvcEiJWZBCTB2EZofN0pMmBlRHA.jpg	asparagus.ae/storage/system/items/POgPBGQH2ncabtvcEiJWZBCTB2EZofN0pMmBlRHA.jpg	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:46	177595/177595	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:45%20GMT	https://asparagus.ae/ar/menu/burger-and-sandwiches/club-sandwich	asparagus.ae/ar/menu/burger-and-sandwiches/club-sandwich.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:47	339292/339292	---M--	200	added ('OK')	image/jpeg	etag:%22630cdfc9-52d5c%22	https://asparagus.ae/storage/system/items/G1osiJn6HTz5gTdD8k4tRIq441CTmiPpSDDhxZYx.jpg	asparagus.ae/storage/system/items/G1osiJn6HTz5gTdD8k4tRIq441CTmiPpSDDhxZYx.jpg	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:48	178277/178277	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:47%20GMT	https://asparagus.ae/ar/menu/burger-and-sandwiches/tenderloin-double-beef-burger	asparagus.ae/ar/menu/burger-and-sandwiches/tenderloin-double-beef-burger.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:49	442126/442126	---M--	200	added ('OK')	image/jpeg	etag:%226447cf09-6bf0e%22	https://asparagus.ae/storage/system/items/OsoEs1al1XYThxSziHAnxLYqTTylqqflgYeEmTau.jpg	asparagus.ae/storage/system/items/OsoEs1al1XYThxSziHAnxLYqTTylqqflgYeEmTau.jpg	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:50	177876/177876	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:49%20GMT	https://asparagus.ae/ar/menu/burger-and-sandwiches/tenderloin-beef-taco	asparagus.ae/ar/menu/burger-and-sandwiches/tenderloin-beef-taco.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:51	252300/252300	---M--	200	added ('OK')	image/jpeg	etag:%226447c9ac-3d98c%22	https://asparagus.ae/storage/system/items/eiygwkyAmm6IgLjK7t62wB9baM8CWe12CgdQk4Ez.jpg	asparagus.ae/storage/system/items/eiygwkyAmm6IgLjK7t62wB9baM8CWe12CgdQk4Ez.jpg	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:52	177648/177648	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:51%20GMT	https://asparagus.ae/ar/menu/burger-and-sandwiches/mushroom-beef-burger	asparagus.ae/ar/menu/burger-and-sandwiches/mushroom-beef-burger.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:53	168336/168336	---M--	200	added ('OK')	image/jpeg	etag:%22630cd680-29190%22	https://asparagus.ae/storage/system/items/XKFWQpATOjwI6wjhoxN1Ebp1DrIJKQhMtt39DDyq.jpg	asparagus.ae/storage/system/items/XKFWQpATOjwI6wjhoxN1Ebp1DrIJKQhMtt39DDyq.jpg	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/lamb-burguer)
03:24:54	193116/193116	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:53%20GMT	https://asparagus.ae/en/menu/main-course/salmon-kebab-risotto	asparagus.ae/en/menu/main-course/salmon-kebab-risotto.html	(from https://asparagus.ae/ar/menu/main-course/salmon-kebab-risotto)
03:24:55	179463/179463	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:54%20GMT	https://asparagus.ae/ar/menu/main-course/dynamite-chicken	asparagus.ae/ar/menu/main-course/dynamite-chicken.html	(from https://asparagus.ae/ar/menu/main-course/salmon-kebab-risotto)
03:24:56	183968/183968	---M--	200	added ('OK')	image/jpeg	etag:%22625c1738-2cea0%22	https://asparagus.ae/storage/system/items/q0gJMR6089I2F8rgGoTUBBwSTd2gtO7euqaFIbRQ.jpg	asparagus.ae/storage/system/items/q0gJMR6089I2F8rgGoTUBBwSTd2gtO7euqaFIbRQ.jpg	(from https://asparagus.ae/ar/menu/main-course/salmon-kebab-risotto)
03:24:57	177805/177805	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:56%20GMT	https://asparagus.ae/ar/menu/main-course/shrimp-rice-kabsa	asparagus.ae/ar/menu/main-course/shrimp-rice-kabsa.html	(from https://asparagus.ae/ar/menu/main-course/salmon-kebab-risotto)
03:24:58	220565/220565	---M--	200	added ('OK')	image/jpeg	etag:%22626ab412-35d95%22	https://asparagus.ae/storage/system/items/1IksMocJXwapCJRhJRButB2XmZ8e8imId5m6uAom.jpg	asparagus.ae/storage/system/items/1IksMocJXwapCJRhJRButB2XmZ8e8imId5m6uAom.jpg	(from https://asparagus.ae/ar/menu/main-course/salmon-kebab-risotto)
03:24:59	177666/177666	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:24:58%20GMT	https://asparagus.ae/ar/menu/main-course/tenderloin-asparagus-beef-bowl	asparagus.ae/ar/menu/main-course/tenderloin-asparagus-beef-bowl.html	(from https://asparagus.ae/ar/menu/main-course/salmon-kebab-risotto)
03:25:00	195936/195936	---M--	200	added ('OK')	image/jpeg	etag:%22626aad62-2fd60%22	https://asparagus.ae/storage/system/items/NWjXCE6UDWrEaLcz0wYg0g3ND2jyRPuHubZvd8Ad.jpg	asparagus.ae/storage/system/items/NWjXCE6UDWrEaLcz0wYg0g3ND2jyRPuHubZvd8Ad.jpg	(from https://asparagus.ae/ar/menu/main-course/salmon-kebab-risotto)
03:25:01	178194/178194	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:00%20GMT	https://asparagus.ae/ar/menu/main-course/salmon-sushi	asparagus.ae/ar/menu/main-course/salmon-sushi.html	(from https://asparagus.ae/ar/menu/main-course/salmon-kebab-risotto)
03:25:02	459169/459169	---M--	200	added ('OK')	image/jpeg	etag:%226335a02a-701a1%22	https://asparagus.ae/storage/system/items/w2yZSggAUJIjGVfvZids9HSmT7ddaAhehGyXWjmM.jpg	asparagus.ae/storage/system/items/w2yZSggAUJIjGVfvZids9HSmT7ddaAhehGyXWjmM.jpg	(from https://asparagus.ae/ar/menu/main-course/salmon-kebab-risotto)
03:25:03	178515/178515	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:02%20GMT	https://asparagus.ae/ar/menu/main-course/dynamite-shrimp	asparagus.ae/ar/menu/main-course/dynamite-shrimp.html	(from https://asparagus.ae/ar/menu/main-course/salmon-kebab-risotto)
03:25:04	192718/192718	---M--	200	added ('OK')	image/jpeg	etag:%22625c1a99-2f0ce%22	https://asparagus.ae/storage/system/items/aeWuezrftdEYp2SFYVWYmGRAeBalBGrwxDPVv0cx.jpg	asparagus.ae/storage/system/items/aeWuezrftdEYp2SFYVWYmGRAeBalBGrwxDPVv0cx.jpg	(from https://asparagus.ae/ar/menu/main-course/salmon-kebab-risotto)
03:25:05	189782/189782	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:04%20GMT	https://asparagus.ae/en/menu/smoothies/mango-peach-smoothie	asparagus.ae/en/menu/smoothies/mango-peach-smoothie.html	(from https://asparagus.ae/ar/menu/smoothies/mango-peach-smoothie)
03:25:06	191950/191950	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:05%20GMT	https://asparagus.ae/en/menu/main-course/coleslaw-crispy-prawn	asparagus.ae/en/menu/main-course/coleslaw-crispy-prawn.html	(from https://asparagus.ae/ar/menu/main-course/coleslaw-crispy-prawn)
03:25:07	178093/178093	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:06%20GMT	https://asparagus.ae/ar/menu/main-course/asparagus-beef-mulukhiya	asparagus.ae/ar/menu/main-course/asparagus-beef-mulukhiya.html	(from https://asparagus.ae/ar/menu/main-course/coleslaw-crispy-prawn)
03:25:08	311126/311126	---M--	200	added ('OK')	image/jpeg	etag:%22627362ad-4bf56%22	https://asparagus.ae/storage/system/items/FDSFuhBoTQLZVyHqtmbgr9HAdDnZ6SgLf01tSvC4.jpg	asparagus.ae/storage/system/items/FDSFuhBoTQLZVyHqtmbgr9HAdDnZ6SgLf01tSvC4.jpg	(from https://asparagus.ae/ar/menu/main-course/coleslaw-crispy-prawn)
03:25:09	192443/192443	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:08%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/crispy-chicken-tortilla	asparagus.ae/en/menu/burger-and-sandwiches/crispy-chicken-tortilla.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/crispy-chicken-tortilla)
03:25:10	177408/177408	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:09%20GMT	https://asparagus.ae/ar/menu/burger-and-sandwiches/falafel-wrap	asparagus.ae/ar/menu/burger-and-sandwiches/falafel-wrap.html	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/crispy-chicken-tortilla)
03:25:12	327429/327429	---M--	200	added ('OK')	image/jpeg	etag:%22630cdf3b-4ff05%22	https://asparagus.ae/storage/system/items/FOw74wPvvK2kaoc3liPgrEmmLQQSqLCACjTbUWpi.jpg	asparagus.ae/storage/system/items/FOw74wPvvK2kaoc3liPgrEmmLQQSqLCACjTbUWpi.jpg	(from https://asparagus.ae/ar/menu/burger-and-sandwiches/crispy-chicken-tortilla)
03:25:12	190438/190438	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:11%20GMT	https://asparagus.ae/en/menu/pasta-and-pizza/meat-lasagna	asparagus.ae/en/menu/pasta-and-pizza/meat-lasagna.html	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:13	176288/176288	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:12%20GMT	https://asparagus.ae/ar/menu/pasta-and-pizza/pink-chicken-pasta	asparagus.ae/ar/menu/pasta-and-pizza/pink-chicken-pasta.html	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:14	405684/405684	---M--	200	added ('OK')	image/jpeg	etag:%2262fce907-630b4%22	https://asparagus.ae/storage/system/items/SElju1XgYWZGF8LXL1f8vs34arNtY21aUI0U6dG6.jpg	asparagus.ae/storage/system/items/SElju1XgYWZGF8LXL1f8vs34arNtY21aUI0U6dG6.jpg	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:15	175843/175843	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:14%20GMT	https://asparagus.ae/ar/menu/pasta-and-pizza/beef-spaghetti	asparagus.ae/ar/menu/pasta-and-pizza/beef-spaghetti.html	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:16	392413/392413	---M--	200	added ('OK')	image/jpeg	etag:%22630f8df2-5fcdd%22	https://asparagus.ae/storage/system/items/vPMVIIV8B3ivBHjTni7sQYJDJc9Znmm5tp4V5zY8.jpg	asparagus.ae/storage/system/items/vPMVIIV8B3ivBHjTni7sQYJDJc9Znmm5tp4V5zY8.jpg	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:17	176564/176564	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:16%20GMT	https://asparagus.ae/ar/menu/pasta-and-pizza/spaggetti-minced-beef	asparagus.ae/ar/menu/pasta-and-pizza/spaggetti-minced-beef.html	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:18	332000/332000	---M--	200	added ('OK')	image/jpeg	etag:%22630e3411-510e0%22	https://asparagus.ae/storage/system/items/w9dtu6RL1wjAl77ez0WjioPeg7ayYrjMRVbMmGWd.jpg	asparagus.ae/storage/system/items/w9dtu6RL1wjAl77ez0WjioPeg7ayYrjMRVbMmGWd.jpg	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:19	175486/175486	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:18%20GMT	https://asparagus.ae/ar/menu/pasta-and-pizza/seafood-pizza	asparagus.ae/ar/menu/pasta-and-pizza/seafood-pizza.html	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:20	582314/582314	---M--	200	added ('OK')	image/jpeg	etag:%2262f25a05-8e2aa%22	https://asparagus.ae/storage/system/items/ysgXPRbj06hwzC0ZEG5nyFKc2JLXOemuspCOWag2.jpg	asparagus.ae/storage/system/items/ysgXPRbj06hwzC0ZEG5nyFKc2JLXOemuspCOWag2.jpg	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:21	176512/176512	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:20%20GMT	https://asparagus.ae/ar/menu/pasta-and-pizza/asian-chicken-pizza	asparagus.ae/ar/menu/pasta-and-pizza/asian-chicken-pizza.html	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:22	564403/564403	---M--	200	added ('OK')	image/jpeg	etag:%2262791cac-89cb3%22	https://asparagus.ae/storage/system/items/yGrOodEBthUcPYXEooYheiYk50A20bSw5DPCSBYM.jpg	asparagus.ae/storage/system/items/yGrOodEBthUcPYXEooYheiYk50A20bSw5DPCSBYM.jpg	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:23	176689/176689	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:22%20GMT	https://asparagus.ae/ar/menu/pasta-and-pizza/american-classic-pizza	asparagus.ae/ar/menu/pasta-and-pizza/american-classic-pizza.html	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:24	517902/517902	---M--	200	added ('OK')	image/jpeg	etag:%2262790fac-7e70e%22	https://asparagus.ae/storage/system/items/HFHERyEBFKWb0MxSwTBtRNaxwGpzjiKqEabuAPlu.jpg	asparagus.ae/storage/system/items/HFHERyEBFKWb0MxSwTBtRNaxwGpzjiKqEabuAPlu.jpg	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:25	176379/176379	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:24%20GMT	https://asparagus.ae/ar/menu/pasta-and-pizza/macaroni-chicken-ball	asparagus.ae/ar/menu/pasta-and-pizza/macaroni-chicken-ball.html	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:26	439669/439669	---M--	200	added ('OK')	image/jpeg	etag:%2262790bad-6b575%22	https://asparagus.ae/storage/system/items/ezUAzuBIJjUFqCWvezAaKq457JHsryVK4gb198Ec.jpg	asparagus.ae/storage/system/items/ezUAzuBIJjUFqCWvezAaKq457JHsryVK4gb198Ec.jpg	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:27	176537/176537	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:26%20GMT	https://asparagus.ae/ar/menu/pasta-and-pizza/asparagus-chicken-pizza	asparagus.ae/ar/menu/pasta-and-pizza/asparagus-chicken-pizza.html	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:28	470921/470921	---M--	200	added ('OK')	image/jpeg	etag:%2262fccf2d-72f89%22	https://asparagus.ae/storage/system/items/hufd908MYVatHlOmi8jhX7DJzwIQxz67pBJajIrZ.jpg	asparagus.ae/storage/system/items/hufd908MYVatHlOmi8jhX7DJzwIQxz67pBJajIrZ.jpg	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:29	176051/176051	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:28%20GMT	https://asparagus.ae/ar/menu/pasta-and-pizza/white-chicken-pasta	asparagus.ae/ar/menu/pasta-and-pizza/white-chicken-pasta.html	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:30	394136/394136	---M--	200	added ('OK')	image/jpeg	etag:%2262fcf5cd-60398%22	https://asparagus.ae/storage/system/items/xG6AIbic5zcIljSiCTOhqU90ATdEQ6LlsGuSUPaJ.jpg	asparagus.ae/storage/system/items/xG6AIbic5zcIljSiCTOhqU90ATdEQ6LlsGuSUPaJ.jpg	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:31	174703/174703	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:30%20GMT	https://asparagus.ae/ar/menu/pasta-and-pizza/smoked-chicken-pasta	asparagus.ae/ar/menu/pasta-and-pizza/smoked-chicken-pasta.html	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:32	325895/325895	---M--	200	added ('OK')	image/jpeg	etag:%2263a44048-4f907%22	https://asparagus.ae/storage/system/items/4IrA1XilDZgrdDlURM4neQ0jtUapmh9b0G2pyeOX.jpg	asparagus.ae/storage/system/items/4IrA1XilDZgrdDlURM4neQ0jtUapmh9b0G2pyeOX.jpg	(from https://asparagus.ae/ar/menu/pasta-and-pizza/meat-lasagna)
03:25:33	166525/166525	---M--	200	added ('OK')	image/png	etag:%2261e43ed6-28a7d%22	https://asparagus.ae/images/chief_en.png	asparagus.ae/images/chief_en.png	(from https://asparagus.ae/en/about)
03:25:33	18323/18323	---M--	200	added ('OK')	image/svg+xml	etag:%22629c18a5-4793%22	https://asparagus.ae/images/app_store_en.svg	asparagus.ae/images/app_store_en.svg	(from https://asparagus.ae/en/mealplans)
03:25:34	22159/22159	---M--	200	added ('OK')	image/svg+xml	etag:%22629c18a5-568f%22	https://asparagus.ae/images/g_play_en.svg	asparagus.ae/images/g_play_en.svg	(from https://asparagus.ae/en/mealplans)
03:25:36	191791/191791	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:35%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/tuna-burger	asparagus.ae/en/menu/burger-and-sandwiches/tuna-burger.html	(from https://asparagus.ae/en/home?en)
03:25:37	194679/194679	---M--	200	added ('OK')	image/jpeg	etag:%2262fbd134-2f877%22	https://asparagus.ae/storage/system/items/e3Sa0lMshU4FS2lvaxKod6y9BE7Em6YAIs2oHbcr.jpg	asparagus.ae/storage/system/items/e3Sa0lMshU4FS2lvaxKod6y9BE7Em6YAIs2oHbcr.jpg	(from https://asparagus.ae/en/home?en)
03:25:38	192980/192980	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:37%20GMT	https://asparagus.ae/en/menu/main-course/cajun-chicken-with-baked-sweet-potato	asparagus.ae/en/menu/main-course/cajun-chicken-with-baked-sweet-potato.html	(from https://asparagus.ae/en/home?en)
03:25:39	322187/322187	---M--	200	added ('OK')	image/jpeg	etag:%226273abb3-4ea8b%22	https://asparagus.ae/storage/system/items/7jr5rz2LVY0cImVyZ1EeuFZDOCiEFImc8f1CkVOs.jpg	asparagus.ae/storage/system/items/7jr5rz2LVY0cImVyZ1EeuFZDOCiEFImc8f1CkVOs.jpg	(from https://asparagus.ae/en/home?en)
03:25:40	192479/192479	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:39%20GMT	https://asparagus.ae/en/menu/main-course/crispy-chicken-schnitzel	asparagus.ae/en/menu/main-course/crispy-chicken-schnitzel.html	(from https://asparagus.ae/en/home?en)
03:25:41	190907/190907	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:40%20GMT	https://asparagus.ae/en/menu/pasta-and-pizza/macaroni-chicken-ball	asparagus.ae/en/menu/pasta-and-pizza/macaroni-chicken-ball.html	(from https://asparagus.ae/en/home?en)
03:25:42	184832/184832	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:41%20GMT	https://asparagus.ae/en/menu/salad/zaatar-with-feta-cheese-salad	asparagus.ae/en/menu/salad/zaatar-with-feta-cheese-salad.html	(from https://asparagus.ae/en/home?en)
03:25:43	192968/192968	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:42%20GMT	https://asparagus.ae/en/menu/main-course/green-rice-chicken	asparagus.ae/en/menu/main-course/green-rice-chicken.html	(from https://asparagus.ae/en/menu/main-course/herbed-roasted-salmon)
03:25:44	192205/192205	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:43%20GMT	https://asparagus.ae/en/menu/main-course/shrimp-rice-kabsa	asparagus.ae/en/menu/main-course/shrimp-rice-kabsa.html	(from https://asparagus.ae/en/menu/main-course/herbed-roasted-salmon)
03:25:45	193858/193858	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:44%20GMT	https://asparagus.ae/en/menu/main-course/mongolian-beef-rice	asparagus.ae/en/menu/main-course/mongolian-beef-rice.html	(from https://asparagus.ae/en/menu/main-course/herbed-roasted-salmon)
03:25:46	428448/428448	---M--	200	added ('OK')	image/jpeg	etag:%226278b9d1-689a0%22	https://asparagus.ae/storage/system/items/TE9YYr7rMvd7FfXH9dinzaXUxu8M9yc6DP8utzKo.jpg	asparagus.ae/storage/system/items/TE9YYr7rMvd7FfXH9dinzaXUxu8M9yc6DP8utzKo.jpg	(from https://asparagus.ae/en/menu/main-course/herbed-roasted-salmon)
03:25:47	192812/192812	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:46%20GMT	https://asparagus.ae/en/menu/main-course/beef-biriyani	asparagus.ae/en/menu/main-course/beef-biriyani.html	(from https://asparagus.ae/en/menu/main-course/herbed-roasted-salmon)
03:25:48	192981/192981	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:47%20GMT	https://asparagus.ae/en/menu/main-course/chicken-kabsa	asparagus.ae/en/menu/main-course/chicken-kabsa.html	(from https://asparagus.ae/en/menu/main-course/herbed-roasted-salmon)
03:25:49	193052/193052	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:48%20GMT	https://asparagus.ae/en/menu/main-course/chicken-coleslaw	asparagus.ae/en/menu/main-course/chicken-coleslaw.html	(from https://asparagus.ae/en/menu/main-course/herbed-roasted-salmon)
03:25:50	194525/194525	---M--	200	added ('OK')	image/jpeg	etag:%226273675e-2f7dd%22	https://asparagus.ae/storage/system/items/hAX8BJ8zoRRVcTYpvlBs7FyDJgxYTQ42Mf8M4NRa.jpg	asparagus.ae/storage/system/items/hAX8BJ8zoRRVcTYpvlBs7FyDJgxYTQ42Mf8M4NRa.jpg	(from https://asparagus.ae/en/menu/main-course/herbed-roasted-salmon)
03:25:51	191827/191827	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:50%20GMT	https://asparagus.ae/en/menu/main-course/chicken-curry-rice	asparagus.ae/en/menu/main-course/chicken-curry-rice.html	(from https://asparagus.ae/en/menu/main-course/herbed-roasted-salmon)
03:25:52	193676/193676	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:51%20GMT	https://asparagus.ae/en/menu/main-course/crispy-corn-flakes-chicken	asparagus.ae/en/menu/main-course/crispy-corn-flakes-chicken.html	(from https://asparagus.ae/en/menu/main-course/herbed-roasted-salmon)
03:25:53	191105/191105	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:52%20GMT	https://asparagus.ae/en/menu/main-course/asparagus-special-noodles	asparagus.ae/en/menu/main-course/asparagus-special-noodles.html	(from https://asparagus.ae/en/menu/main-course/herbed-roasted-salmon)
